customer_id,article_id,hybrid_rank,svd_rank,rank_shift,is_ground_truth,normalized_svd_score,normalized_agentic_score,diversity_bonus,hybrid_score,product_type_name,product_group_name,graphical_appearance_name,colour_group_name,garment_group_name,department_name,section_name,index_name,prod_name,detail_desc,matched_preference_fields_json,explanation_text,grounded_claim_count,ungrounded_claim_count
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0924243001,3,6.0,3.0,True,0.250248,0.746737,0.333333,0.378525,Sweater,Garment Upper body,Solid,Beige,Knitwear,Knitwear,Womens Everyday Collection,Ladieswear,,"Relaxed-fit sweater vest in a soft rib knit containing some wool with ribbing around the neckline, and slits in the sides. Slightly longer at the back. The polyester content of the sweater vest is recycled.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 9}, {""field"": ""product_type_name"", ""item_value"": ""Sweater"", ""matched_user_history_count"": 1}, {""field"": ""colour_group_name"", ""item_value"": ""Beige"", ""matched_user_history_count"": 5}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 19}, {""field"": ""garment_group_name"", ""item_value"": ""Knitwear"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'Beige'. The item product_group_name value 'Garment Upper body' appears 9 times in the user's training history. The item product_type_name value 'Sweater' appears 1 times in the user's training history. The item colour_group_name value 'Beige' appears 5 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 19 times in the user's training history. The item garment_group_name value 'Knitwear' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.250, agentic score 0.747, diversity bonus 0.333, and hybrid score 0.379. The Hybrid rank is 3, compared with SVD rank 6, so the reranking layer promoted this item by 3 positions.",9,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0836540004,4,,,False,0.144498,0.742349,1.0,0.336736,Trousers,Garment Lower body,Denim,Dark Blue,Trousers,Woven bottoms,Mama,Ladieswear,,"Ankle-length jeggings in washed, stretch denim with worn details. Fake front pockets, real back pockets and raw-edge hems. Push up – denim with a superstretch function that showcases the body’s physique.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}, {""field"": ""colour_group_name"", ""item_value"": ""Dark Blue"", ""matched_user_history_count"": 1}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Denim"", ""matched_user_history_count"": 2}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Dark Blue'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item product_type_name value 'Trousers' appears 4 times in the user's training history. The item colour_group_name value 'Dark Blue' appears 1 times in the user's training history. The item graphical_appearance_name value 'Denim' appears 2 times in the user's training history. The item garment_group_name value 'Trousers' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.144, agentic score 0.742, diversity bonus 1.000, and hybrid score 0.337.",8,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0889319001,5,,,False,0.101903,1.0,0.0,0.321332,Top,Garment Upper body,Solid,White,Blouses,Woven top,H&M+,Ladieswear,,"Blouse in woven fabric with buttons down the front and a grandad collar with narrow ties. Double-layered yoke with a seam and gathers at the back, long sleeves with wide, buttoned cuffs, and rounded hem.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 9}, {""field"": ""product_type_name"", ""item_value"": ""Top"", ""matched_user_history_count"": 6}, {""field"": ""colour_group_name"", ""item_value"": ""White"", ""matched_user_history_count"": 3}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 19}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'White'. The item product_group_name value 'Garment Upper body' appears 9 times in the user's training history. The item product_type_name value 'Top' appears 6 times in the user's training history. The item colour_group_name value 'White' appears 3 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 19 times in the user's training history. Saved Hybrid score components are available with SVD score 0.102, agentic score 1.000, diversity bonus 0.000, and hybrid score 0.321.",7,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0766595006,6,,,False,0.139233,0.86234,0.0,0.313048,Trousers,Garment Lower body,Solid,Black,Trousers,Trouser,Men Suits & Tailoring,Menswear,,"Ankle-length suit trousers in a woven viscose blend with an elasticated waist, zip fly and button, side pockets, welt back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 6}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 19}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Black'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item product_type_name value 'Trousers' appears 4 times in the user's training history. The item colour_group_name value 'Black' appears 6 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 19 times in the user's training history. The item garment_group_name value 'Trousers' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.139, agentic score 0.862, diversity bonus 0.000, and hybrid score 0.313.",8,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0754323003,7,3.0,-4.0,False,0.285757,0.318628,0.666667,0.31302,Sweater,Garment Upper body,Melange,Light Beige,Knitwear,Knitwear,Womens Everyday Collection,Ladieswear,,"Straight-style jumper in a knit made partly from recycled polyester with a rib-knit polo neck. Dropped shoulders, ribbing at the cuffs and hem, and slits in the sides. Slightly longer at the back.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 9}, {""field"": ""product_type_name"", ""item_value"": ""Sweater"", ""matched_user_history_count"": 1}, {""field"": ""colour_group_name"", ""item_value"": ""Light Beige"", ""matched_user_history_count"": 1}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Melange"", ""matched_user_history_count"": 1}, {""field"": ""garment_group_name"", ""item_value"": ""Knitwear"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'Light Beige'. The item product_group_name value 'Garment Upper body' appears 9 times in the user's training history. The item product_type_name value 'Sweater' appears 1 times in the user's training history. The item colour_group_name value 'Light Beige' appears 1 times in the user's training history. The item graphical_appearance_name value 'Melange' appears 1 times in the user's training history. The item garment_group_name value 'Knitwear' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.286, agentic score 0.319, diversity bonus 0.667, and hybrid score 0.313. The Hybrid rank is 7, compared with SVD rank 3, so the reranking layer demoted this item by 4 positions.",9,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0650122003,8,4.0,-4.0,False,0.258088,0.456057,0.333333,0.311342,Jacket,Garment Upper body,Solid,Dark Red,Outdoor,Outdoor/Blazers,Divided Collection,Divided,,"Short parka in a cotton weave with a lined hood with a detachable faux fur trim. Zip and wind flap with concealed press-studs down the front and flap front pockets with a pleat and press-stud. Drawstring at the waist and hem, a tab and press stud at the cuffs and a single back vent. Pile lining.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 9}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 19}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'Dark Red'. The item product_group_name value 'Garment Upper body' appears 9 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 19 times in the user's training history. Saved Hybrid score components are available with SVD score 0.258, agentic score 0.456, diversity bonus 0.333, and hybrid score 0.311. The Hybrid rank is 8, compared with SVD rank 4, so the reranking layer demoted this item by 4 positions.",6,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0895993001,9,,,False,0.165173,0.748816,0.0,0.302825,Vest top,Garment Upper body,Solid,Black,Jersey Basic,Jersey Basic,Womens Everyday Basics,Ladieswear,,Straight-style vest top in soft jersey with a round neckline and visible seam down the back.,"[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 9}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 6}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 19}, {""field"": ""garment_group_name"", ""item_value"": ""Jersey Basic"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'Black'. The item product_group_name value 'Garment Upper body' appears 9 times in the user's training history. The item colour_group_name value 'Black' appears 6 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 19 times in the user's training history. The item garment_group_name value 'Jersey Basic' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.165, agentic score 0.749, diversity bonus 0.000, and hybrid score 0.303.",7,0
eb169554209cac8f3504c46f6db968f5a51a7991a776f45fae6a7e8e5ff2e185,0553881021,10,,,False,0.151415,0.700889,0.333333,0.297879,Trousers,Garment Lower body,All over pattern,Black,Jersey Fancy,Kids Girl Jersey Fancy,Kids Girl,Children Sizes 92-140,,"Treggings in sturdy jersey with an elasticated waist, fake fly, fake front pockets and real back pockets.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 6}, {""field"": ""graphical_appearance_name"", ""item_value"": ""All over pattern"", ""matched_user_history_count"": 1}, {""field"": ""garment_group_name"", ""item_value"": ""Jersey Fancy"", ""matched_user_history_count"": 6}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Black'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item product_type_name value 'Trousers' appears 4 times in the user's training history. The item colour_group_name value 'Black' appears 6 times in the user's training history. The item graphical_appearance_name value 'All over pattern' appears 1 times in the user's training history. The item garment_group_name value 'Jersey Fancy' appears 6 times in the user's training history. Saved Hybrid score components are available with SVD score 0.151, agentic score 0.701, diversity bonus 0.333, and hybrid score 0.298.",8,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0557599022,1,1.0,0.0,False,1.0,1.0,0.0,0.95,Underwear bottom,Underwear,Solid,Black,"Under-, Nightwear",Expressive Lingerie,Womens Lingerie,Lingeries/Tights,,"Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.","[{""field"": ""product_group_name"", ""item_value"": ""Underwear"", ""matched_user_history_count"": 5}, {""field"": ""product_type_name"", ""item_value"": ""Underwear bottom"", ""matched_user_history_count"": 5}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 9}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}, {""field"": ""garment_group_name"", ""item_value"": ""Under-, Nightwear"", ""matched_user_history_count"": 5}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Underwear' and colour 'Black'. The item product_group_name value 'Underwear' appears 5 times in the user's training history. The item product_type_name value 'Underwear bottom' appears 5 times in the user's training history. The item colour_group_name value 'Black' appears 9 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. The item garment_group_name value 'Under-, Nightwear' appears 5 times in the user's training history. Saved Hybrid score components are available with SVD score 1.000, agentic score 1.000, diversity bonus 0.000, and hybrid score 0.950. The item stayed at the same position in saved SVD and Hybrid Top-10 outputs at rank 1.",9,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0615959005,2,3.0,1.0,False,0.348999,0.671042,1.0,0.46206,Trousers,Garment Lower body,Denim,White,Trousers Denim,Denim Trousers,Ladies Denim,Divided,,"5-pocket ankle-length jeans in washed stretch denim with a high waist, visible button fly and skinny legs.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 6}, {""field"": ""colour_group_name"", ""item_value"": ""White"", ""matched_user_history_count"": 2}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Denim"", ""matched_user_history_count"": 2}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers Denim"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'White'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item product_type_name value 'Trousers' appears 6 times in the user's training history. The item colour_group_name value 'White' appears 2 times in the user's training history. The item graphical_appearance_name value 'Denim' appears 2 times in the user's training history. The item garment_group_name value 'Trousers Denim' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.349, agentic score 0.671, diversity bonus 1.000, and hybrid score 0.462. The Hybrid rank is 2, compared with SVD rank 3, so the reranking layer promoted this item by 1 positions.",9,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0756633001,3,2.0,-1.0,False,0.4573,0.255629,0.333333,0.400684,Shorts,Garment Lower body,Denim,Grey,Shorts,Shorts,Womens Everyday Collection,Ladieswear,,"5-pocket shorts in washed, stretch denim with a regular waist, zip fly and sewn-in turn-ups at the hems.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""colour_group_name"", ""item_value"": ""Grey"", ""matched_user_history_count"": 1}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Denim"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Grey'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item colour_group_name value 'Grey' appears 1 times in the user's training history. The item graphical_appearance_name value 'Denim' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.457, agentic score 0.256, diversity bonus 0.333, and hybrid score 0.401. The Hybrid rank is 3, compared with SVD rank 2, so the reranking layer demoted this item by 1 positions.",7,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0212629040,4,9.0,5.0,False,0.206961,0.750993,0.666667,0.365954,Dress,Garment Full body,Solid,Dark Red,Jersey Basic,Basic 1,Divided Basics,Divided,,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Full body"", ""matched_user_history_count"": 7}, {""field"": ""product_type_name"", ""item_value"": ""Dress"", ""matched_user_history_count"": 7}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}, {""field"": ""garment_group_name"", ""item_value"": ""Jersey Basic"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Full body' and colour 'Dark Red'. The item product_group_name value 'Garment Full body' appears 7 times in the user's training history. The item product_type_name value 'Dress' appears 7 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. The item garment_group_name value 'Jersey Basic' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.207, agentic score 0.751, diversity bonus 0.667, and hybrid score 0.366. The Hybrid rank is 4, compared with SVD rank 9, so the reranking layer promoted this item by 5 positions.",8,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0848681003,5,4.0,-1.0,False,0.292216,0.530524,0.333333,0.353849,Skirt,Garment Lower body,Solid,Light Pink,Trousers,Projects Woven Bottoms,Divided Projects,Divided,,"Calf-length, pleated skirt in an airy weave. High waist with covered elastication. Lined.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""colour_group_name"", ""item_value"": ""Light Pink"", ""matched_user_history_count"": 1}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Light Pink'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item colour_group_name value 'Light Pink' appears 1 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. The item garment_group_name value 'Trousers' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.292, agentic score 0.531, diversity bonus 0.333, and hybrid score 0.354. The Hybrid rank is 5, compared with SVD rank 4, so the reranking layer demoted this item by 1 positions.",8,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0889344001,6,,,False,0.169572,0.893799,0.0,0.34215,Dress,Garment Full body,Solid,White,Dresses Ladies,Dress,Womens Everyday Collection,Ladieswear,,"Calf-length dress in a soft, organic cotton and Tencel™ lyocell weave with a deep V-neck and buttons down the front. Double flounces down the front that go over the shoulders and continue down the back, short puff sleeves and a seam at the waist. Lined skirt.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Full body"", ""matched_user_history_count"": 7}, {""field"": ""product_type_name"", ""item_value"": ""Dress"", ""matched_user_history_count"": 7}, {""field"": ""colour_group_name"", ""item_value"": ""White"", ""matched_user_history_count"": 2}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}, {""field"": ""garment_group_name"", ""item_value"": ""Dresses Ladies"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Full body' and colour 'White'. The item product_group_name value 'Garment Full body' appears 7 times in the user's training history. The item product_type_name value 'Dress' appears 7 times in the user's training history. The item colour_group_name value 'White' appears 2 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. The item garment_group_name value 'Dresses Ladies' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.170, agentic score 0.894, diversity bonus 0.000, and hybrid score 0.342.",8,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0887711001,7,,,False,0.195191,0.722216,0.333333,0.333854,Dress,Garment Full body,Lace,White,Dresses Ladies,Dresses DS,Divided Selected,Divided,,"Short dress in a cotton weave with broderie anglaise. Deep, frill-trimmed V-neck and sewn-in wrapover at the front with a concealed press-stud at the top. Short puff sleeves with smocking and a frill trim, an elasticated seam at the waist and a gently flared skirt with tiers for added width. Partly lined in jersey.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Full body"", ""matched_user_history_count"": 7}, {""field"": ""product_type_name"", ""item_value"": ""Dress"", ""matched_user_history_count"": 7}, {""field"": ""colour_group_name"", ""item_value"": ""White"", ""matched_user_history_count"": 2}, {""field"": ""garment_group_name"", ""item_value"": ""Dresses Ladies"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Full body' and colour 'White'. The item product_group_name value 'Garment Full body' appears 7 times in the user's training history. The item product_type_name value 'Dress' appears 7 times in the user's training history. The item colour_group_name value 'White' appears 2 times in the user's training history. The item garment_group_name value 'Dresses Ladies' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.195, agentic score 0.722, diversity bonus 0.333, and hybrid score 0.334.",7,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0848995001,8,,,False,0.128323,0.940638,0.0,0.324986,Dress,Garment Full body,Solid,Black,Blouses,Woven top,H&M+,Ladieswear,,"Short dress in chiffon with a V-neck opening at the front, short, butterfly sleeves and a gathered yoke at the back. Concealed zip in one side, a seam at the waist and flared skirt. Satin lining.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Full body"", ""matched_user_history_count"": 7}, {""field"": ""product_type_name"", ""item_value"": ""Dress"", ""matched_user_history_count"": 7}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 9}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Full body' and colour 'Black'. The item product_group_name value 'Garment Full body' appears 7 times in the user's training history. The item product_type_name value 'Dress' appears 7 times in the user's training history. The item colour_group_name value 'Black' appears 9 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. Saved Hybrid score components are available with SVD score 0.128, agentic score 0.941, diversity bonus 0.000, and hybrid score 0.325.",7,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0276242026,9,,,False,0.138494,0.712583,0.666667,0.308425,Dress,Garment Full body,All over pattern,Red,Jersey Basic,Baby basics,Baby Essentials & Complements,Baby Sizes 50-98,,"Long-sleeved dress in soft, patterned organic cotton jersey.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Full body"", ""matched_user_history_count"": 7}, {""field"": ""product_type_name"", ""item_value"": ""Dress"", ""matched_user_history_count"": 7}, {""field"": ""colour_group_name"", ""item_value"": ""Red"", ""matched_user_history_count"": 1}, {""field"": ""graphical_appearance_name"", ""item_value"": ""All over pattern"", ""matched_user_history_count"": 3}, {""field"": ""garment_group_name"", ""item_value"": ""Jersey Basic"", ""matched_user_history_count"": 2}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Full body' and colour 'Red'. The item product_group_name value 'Garment Full body' appears 7 times in the user's training history. The item product_type_name value 'Dress' appears 7 times in the user's training history. The item colour_group_name value 'Red' appears 1 times in the user's training history. The item graphical_appearance_name value 'All over pattern' appears 3 times in the user's training history. The item garment_group_name value 'Jersey Basic' appears 2 times in the user's training history. Saved Hybrid score components are available with SVD score 0.138, agentic score 0.713, diversity bonus 0.667, and hybrid score 0.308.",8,0
eb311cd76f7def04d341face268f759462401886de9f516ae8c04a6b00ca4614,0721884001,10,,,False,0.125967,0.837568,0.0,0.297569,Trousers,Garment Lower body,Solid,White,Trousers,Young Girl Trouser,Young Girl,Children Sizes 134-170,,"Trousers in superstretch twill with a zip fly and button, fake front pockets, real back pockets and slim, 3/4-length legs with slits at the hems.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 6}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 6}, {""field"": ""colour_group_name"", ""item_value"": ""White"", ""matched_user_history_count"": 2}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 12}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 4}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'White'. The item product_group_name value 'Garment Lower body' appears 6 times in the user's training history. The item product_type_name value 'Trousers' appears 6 times in the user's training history. The item colour_group_name value 'White' appears 2 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 12 times in the user's training history. The item garment_group_name value 'Trousers' appears 4 times in the user's training history. Saved Hybrid score components are available with SVD score 0.126, agentic score 0.838, diversity bonus 0.000, and hybrid score 0.298.",8,0
ebb5681ded90f373de4a94025dac63c6db4256d6840864a7d83c4887a193662f,0664405002,1,1.0,0.0,False,1.0,0.462173,0.0,0.815543,Belt,Accessories,Solid,Black,Accessories,Belts,Womens Big accessories,Ladies Accessories,,Belt with a metal buckle. Width 2.5 cm.,"[{""field"": ""product_group_name"", ""item_value"": ""Accessories"", ""matched_user_history_count"": 1}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 11}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 17}, {""field"": ""garment_group_name"", ""item_value"": ""Accessories"", ""matched_user_history_count"": 1}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Accessories' and colour 'Black'. The item product_group_name value 'Accessories' appears 1 times in the user's training history. The item colour_group_name value 'Black' appears 11 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 17 times in the user's training history. The item garment_group_name value 'Accessories' appears 1 times in the user's training history. Saved Hybrid score components are available with SVD score 1.000, agentic score 0.462, diversity bonus 0.000, and hybrid score 0.816. The item stayed at the same position in saved SVD and Hybrid Top-10 outputs at rank 1.",8,0
ebb5681ded90f373de4a94025dac63c6db4256d6840864a7d83c4887a193662f,0598755001,2,2.0,0.0,False,0.503263,0.745962,0.333333,0.555441,T-shirt,Garment Upper body,Solid,Black,Jersey Basic,Light Basic Jersey,Men Underwear,Menswear,,"Long, round-necked T-shirt in soft jersey with a curved hem.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Upper body"", ""matched_user_history_count"": 11}, {""field"": ""colour_group_name"", ""item_value"": ""Black"", ""matched_user_history_count"": 11}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Solid"", ""matched_user_history_count"": 17}, {""field"": ""garment_group_name"", ""item_value"": ""Jersey Basic"", ""matched_user_history_count"": 3}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Upper body' and colour 'Black'. The item product_group_name value 'Garment Upper body' appears 11 times in the user's training history. The item colour_group_name value 'Black' appears 11 times in the user's training history. The item graphical_appearance_name value 'Solid' appears 17 times in the user's training history. The item garment_group_name value 'Jersey Basic' appears 3 times in the user's training history. Saved Hybrid score components are available with SVD score 0.503, agentic score 0.746, diversity bonus 0.333, and hybrid score 0.555. The item stayed at the same position in saved SVD and Hybrid Top-10 outputs at rank 2.",8,0
ebb5681ded90f373de4a94025dac63c6db4256d6840864a7d83c4887a193662f,0562252031,3,3.0,0.0,False,0.238549,0.687972,1.0,0.388977,Trousers,Garment Lower body,Denim,Dark Grey,Trousers,Trouser,Womens Everyday Collection,Ladieswear,,"Skinny-fit treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets.","[{""field"": ""product_group_name"", ""item_value"": ""Garment Lower body"", ""matched_user_history_count"": 9}, {""field"": ""product_type_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 5}, {""field"": ""colour_group_name"", ""item_value"": ""Dark Grey"", ""matched_user_history_count"": 2}, {""field"": ""graphical_appearance_name"", ""item_value"": ""Denim"", ""matched_user_history_count"": 5}, {""field"": ""garment_group_name"", ""item_value"": ""Trousers"", ""matched_user_history_count"": 1}]","This item was recommended by the Hybrid reranker. The item metadata shows product group 'Garment Lower body' and colour 'Dark Grey'. The item product_group_name value 'Garment Lower body' appears 9 times in the user's training history. The item product_type_name value 'Trousers' appears 5 times in the user's training history. The item colour_group_name value 'Dark Grey' appears 2 times in the user's training history. The item graphical_appearance_name value 'Denim' appears 5 times in the user's training history. The item garment_group_name value 'Trousers' appears 1 times in the user's training history. Saved Hybrid score components are available with SVD score 0.239, agentic score 0.688, diversity bonus 1.000, and hybrid score 0.389. The item stayed at the same position in saved SVD and Hybrid Top-10 outputs at rank 3.",9,0
